fs_type,corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
incs,BGF리테일,282330,유통업,operating_income,영업이익,189516685804.0,196623293754.0,162204243583.0,199441703668.0,252407573570.0,26.6
incs,BYC,001460,섬유의복,operating_income,영업이익,21346820739.0,23393686890.0,22940934002.0,26711346464.0,25326353051.0,-5.2
incs,CJ,001040,기타금융,operating_income,영업이익,1332475208000.0,1509154524000.0,1390340166000.0,1881800099000.0,2154201790000.0,14.5
incs,CJ CGV,079160,서비스업,operating_income,영업이익,77706738825.0,121975391246.0,-388660290864.0,-241445734017.0,-76765794985.0,-68.2
incs,CJ대한통운,000120,운수창고업,operating_income,영업이익,242686925620.0,307186346174.0,325337561292.0,343880765667.0,411786887242.0,19.7
incs,CJ제일제당,097950,음식료품,operating_income,영업이익,832709680000.0,896857873000.0,1359551440000.0,1524429392000.0,1664708210000.0,9.2
incs,CS홀딩스,000590,기타금융,operating_income,영업이익,122550868578.0,134971514129.0,131637084502.0,159017955309.0,175266452048.0,10.2
incs,DB,012030,서비스업,operating_income,영업이익,1620858098.0,18493009586.0,26874196003.0,23472667404.0,23608623380.0,0.6
incs,DB하이텍,000990,전기전자,operating_income,영업이익,112993142556.0,181292187959.0,239335181312.0,399106778303.0,768746685740.0,92.6
incs,DL,000210,화학,operating_income,영업이익,845358145715.0,135985787217.0,119049765679.0,221893397682.0,280713485110.0,26.5
incs,DL이앤씨,375500,건설업,operating_income,영업이익,,,,957257982914.0,496965230080.0,-48.1
incs,DN오토모티브,007340,전기전자,operating_income,영업이익,71691356957.0,78115239042.0,69581437126.0,89645343410.0,421528485860.0,370.2
incs,DRB동일,004840,화학,operating_income,영업이익,27046587454.0,26475358478.0,21049959929.0,577562481.0,12110321241.0,1996.8
incs,DSR,155660,철강금속,operating_income,영업이익,9905832148.0,10659340231.0,12075679671.0,13454431587.0,35774891408.0,165.9
incs,E1,017940,유통업,operating_income,영업이익,14012873466.0,106309924596.0,39530859081.0,5575314498.0,278730692433.0,4899.4
incs,F&F,383220,섬유의복,operating_income,영업이익,,,,322683779494.0,524882680312.0,62.7
incs,F&F 홀딩스,007700,기타금융,operating_income,영업이익,91456440182.0,150736275367.0,-4376662656.0,209186575064.0,486231560356.0,132.4
incs,GKL,114090,서비스업,operating_income,영업이익,105058462361.0,96802634482.0,-88810804534.0,-145828746668.0,-13917278200.0,-90.5
incs,GS,078930,기타금융,operating_income,영업이익,2209837000000.0,2033142000000.0,943196000000.0,2651346000000.0,5005127000000.0,88.8
incs,GS건설,006360,건설업,operating_income,영업이익,1064489177085.0,767266689077.0,750397845885.0,646485539335.0,554834830515.0,-14.2
incs,GS글로벌,001250,유통업,operating_income,영업이익,56129900458.0,58277395763.0,32299928715.0,38846703450.0,70467603982.0,81.4
incs,GS리테일,007070,유통업,operating_income,영업이익,180259204265.0,238835955920.0,275194267020.0,219542226098.0,245131973064.0,11.7
incs,HDC,012630,기타금융,operating_income,영업이익,95427441677.0,128121494512.0,544670794788.0,368697035249.0,158535478442.0,-57.0
incs,HDC랩스,039570,건설업,operating_income,영업이익,14678824772.0,12952774365.0,15323582080.0,9666853635.0,12308450303.0,27.3
incs,HDC현대EP,089470,화학,operating_income,영업이익,14354090860.0,34065370336.0,34582862984.0,28370561449.0,20387199874.0,-28.1
incs,HDC현대산업개발,294870,건설업,operating_income,영업이익,317930502477.0,551487293833.0,585721101017.0,273435124620.0,116379700606.0,-57.4
incs,HD한국조선해양,009540,기타금융,operating_income,영업이익,-481365276000.0,290167614000.0,74367134000.0,-1384815777000.0,-355560593000.0,-74.3
incs,HD현대,267250,기타금융,operating_income,영업이익,861427338000.0,666593845000.0,-597108836000.0,1036588377000.0,3387008264000.0,226.7
incs,HD현대건설기계,267270,기계,operating_income,영업이익,208732469000.0,152121274000.0,87436983000.0,160708836000.0,170610025000.0,6.2
incs,HD현대에너지솔루션,322000,전기전자,operating_income,영업이익,,22059851087.0,8780655344.0,9494797191.0,90165877747.0,849.6
incs,HD현대인프라코어,042670,기계,operating_income,영업이익,848127446170.0,375434821904.0,264444633845.0,264507805577.0,332546884265.0,25.7
incs,HD현대일렉트릭,267260,전기전자,operating_income,영업이익,-100581457249.0,-156694465555.0,72699092216.0,9736360055.0,133040987326.0,1266.4
incs,HD현대중공업,329180,운수장비,operating_income,영업이익,,129480289000.0,32509061000.0,-800262777000.0,-289151153000.0,-63.9
incs,HJ중공업,097230,건설업,operating_income,영업이익,61676000000.0,83839000000.0,51629000000.0,-108991000000.0,6625000000.0,-106.1
incs,HL D&I,014790,건설업,operating_income,영업이익,59876991354.0,63553472712.0,89789194057.0,78587300029.0,52621392074.0,-33.0
incs,HLB글로벌,003580,광업,operating_income,영업이익,-4041551155.0,5702285149.0,-14183096101.0,-13342319872.0,-14740243001.0,10.5
incs,HL만도,204320,운수장비,operating_income,영업이익,197410787374.0,218566072916.0,88701330636.0,232312044666.0,248102024875.0,6.8
incs,HL홀딩스,060980,기타금융,operating_income,영업이익,57948870836.0,75417771989.0,90746195580.0,139896491686.0,85846922824.0,-38.6
incs,HMM,011200,운수창고업,operating_income,영업이익,-558656000000.0,-299694000000.0,980781000000.0,7377522000000.0,9951555000000.0,34.9
incs,HSD엔진,082740,기계,operating_income,영업이익,-35326999804.0,-21837810975.0,20020539457.0,-39778154646.0,-29534217363.0,-25.8
incs,JW생명과학,234080,의약품,operating_income,영업이익,23541316292.0,29748961849.0,39450540332.0,28416710564.0,27089253524.0,-4.7
incs,JW중외제약,001060,의약품,operating_income,영업이익,21584082789.0,-19013830488.0,-1322981932.0,31199849285.0,62960870729.0,101.8
incs,JW홀딩스,096760,기타금융,operating_income,영업이익,32921709716.0,6014833499.0,37328838793.0,68728818585.0,103257348706.0,50.2
incs,KC그린홀딩스,009440,기타금융,operating_income,영업이익,534720764469.0,698943263197.0,566023096725.0,612676622271.0,711208261184.0,16.1
incs,KC코트렐,119650,기계,operating_income,영업이익,3741209346.0,8504680068.0,-44693530573.0,4647615173.0,3629851717.0,-21.9
incs,KEC,092220,전기전자,operating_income,영업이익,3340120211.0,-6954032912.0,-2337589190.0,26525638383.0,18028423745.0,-32.0
incs,KG모빌리티,003620,운수장비,operating_income,영업이익,-64175997221.0,-281905360065.0,-449388656761.0,-261260796567.0,-111950027111.0,-57.2
incs,KG스틸,016380,철강금속,operating_income,영업이익,-16372389798.0,34639840274.0,110778751212.0,296911904979.0,340351530549.0,14.6
incs,KG케미칼,001390,화학,operating_income,영업이익,72464667392.0,117974346288.0,242958171678.0,448184282061.0,501083594243.0,11.8
incs,KH 필룩스,033180,전기전자,operating_income,영업이익,1035475182.0,2903591697.0,57089312.0,-6919980188.0,-21353184786.0,208.6
incs,KISCO홀딩스,001940,철강금속,operating_income,영업이익,65722919012.0,57567232117.0,82681994091.0,200741467324.0,197916716776.0,-1.4
incs,KPX케미칼,025000,화학,operating_income,영업이익,23850343982.0,48429544337.0,64118011388.0,44680350533.0,46513085397.0,4.1
incs,KPX홀딩스,092230,화학,operating_income,영업이익,33836039953.0,63379134143.0,79113691493.0,54144022659.0,55528882649.0,2.6
incs,KR모터스,000040,운수장비,operating_income,영업이익,-16257022695.0,-24650440438.0,1219023916.0,-2697618022.0,-6234392973.0,131.1
incs,KSS해운,044450,운수창고업,operating_income,영업이익,46817382936.0,52771937110.0,50731188402.0,58089120996.0,69511091603.0,19.7
incs,KTcs,058850,서비스업,operating_income,영업이익,1016085167247.0,944861712920.0,931703674263.0,965721215198.0,1029466970045.0,6.6
incs,LF,093050,섬유의복,operating_income,영업이익,119508451194.0,87533142027.0,77067170451.0,158865864141.0,185160686386.0,16.6
incs,LG,003550,기타금융,operating_income,영업이익,1753247000000.0,841193000000.0,1586056000000.0,2460104000000.0,1941380000000.0,-21.1
incs,LG디스플레이,034220,전기전자,operating_income,영업이익,92891000000.0,-1359382000000.0,-36465000000.0,2230608000000.0,-2085047000000.0,-193.5
incs,LG생활건강,051900,화학,operating_income,영업이익,1039250135637.0,1176411246904.0,1220864731311.0,1289630423605.0,711122934369.0,-44.9
incs,LG에너지솔루션,373220,전기전자,operating_income,영업이익,,,-475206000000.0,768470000000.0,1213719000000.0,57.9
incs,LG유플러스,032640,통신업,operating_income,영업이익,11725650000000.0,12381969000000.0,13417627000000.0,13851135000000.0,13905990000000.0,0.4
incs,LG이노텍,011070,전기전자,operating_income,영업이익,284963827772.0,476352883489.0,681019009060.0,1264223240881.0,1271751532028.0,0.6
incs,LG전자,066570,전기전자,operating_income,영업이익,,3293329000000.0,3843381000000.0,4057997000000.0,3550972000000.0,-12.5
incs,LG헬로비전,037560,서비스업,operating_income,영업이익,1178041257956.0,1112180458963.0,1057934695627.0,1080132280928.0,1167867997994.0,8.1
incs,LG화학,051910,화학,operating_income,영업이익,2288756000000.0,831703000000.0,1801427000000.0,5026370000000.0,2995698000000.0,-40.4
incs,LIG넥스원,079550,기계,operating_income,영업이익,24091307603.0,18106724003.0,63741639085.0,97201006836.0,179111737872.0,84.3
incs,LS,006260,기타금융,operating_income,영업이익,515115000000.0,349396000000.0,418007000000.0,575315000000.0,670941000000.0,16.6
incs,LS네트웍스,000680,유통업,operating_income,영업이익,3843050558.0,-21368357578.0,-32273793595.0,4309069589.0,8016374672.0,86.0
incs,LS전선아시아,229640,기타금융,operating_income,영업이익,17966085033.0,25954854598.0,16082164575.0,28199819675.0,27451816095.0,-2.7
incs,LX세미콘,108320,전기전자,operating_income,영업이익,55797058547.0,47254627681.0,94226639156.0,369621952134.0,310623962750.0,-16.0
incs,LX인터내셔널,001120,유통업,operating_income,영업이익,165659349646.0,134784427823.0,159835470836.0,656217086586.0,965543470335.0,47.1
incs,LX하우시스,108670,화학,operating_income,영업이익,70371000000.0,68777000000.0,70987000000.0,70452000000.0,14940000000.0,-78.8
incs,LX홀딩스,383800,기타금융,operating_income,영업이익,,,,185812000000.0,236918000000.0,27.5
incs,MH에탄올,023150,음식료품,operating_income,영업이익,1228204267.0,7829102971.0,15781923138.0,23335312777.0,21924889178.0,-6.0
incs,NAVER,035420,서비스업,operating_income,영업이익,3676315688961.0,4356239667491.0,5304145900386.0,6817599707250.0,8220078708810.0,20.6
incs,NICE,034310,서비스업,operating_income,영업이익,,1873784680623.0,2055514097808.0,2449866532333.0,2752922079169.0,12.4
incs,OCI홀딩스,010060,화학,operating_income,영업이익,158670079000.0,-180605008000.0,-86145075000.0,625984935000.0,976672782000.0,56.0
incs,POSCO홀딩스,005490,철강금속,operating_income,영업이익,5542599677254.0,3868854558550.0,2403035192908.0,9238089232877.0,4850053015766.0,-47.5
incs,S-Oil,010950,화학,operating_income,영업이익,639460000000.0,420077000000.0,-1099146000000.0,2140942000000.0,3405166000000.0,59.0
incs,SBS,034120,서비스업,operating_income,영업이익,914043241501.0,817664243542.0,837635366263.0,1049034569606.0,1173781580894.0,11.9
incs,SGC에너지,005090,전기가스업,operating_income,영업이익,,,7017229307.0,152238223395.0,209400218379.0,37.5
incs,SG글로벌,001380,운수장비,operating_income,영업이익,4218848423.0,4771421047.0,4795750207.0,-565908642.0,-1441946513.0,154.8
incs,SG세계물산,004060,유통업,operating_income,영업이익,4618149828.0,109548210.0,-20761642679.0,-4744474966.0,7202639035.0,-251.8
incs,SH에너지화학,002360,화학,operating_income,영업이익,2100669453.0,-3131128161.0,-7851790882.0,74330329.0,805218302.0,983.3
incs,SIMPAC,009160,철강금속,operating_income,영업이익,10190571935.0,11141318896.0,7787378466.0,106401536463.0,118946231131.0,11.8
incs,SK,034730,기타금융,operating_income,영업이익,4416501000000.0,3840452000000.0,-76894000000.0,4859760000000.0,8004710000000.0,64.7
incs,SKC,011790,화학,operating_income,영업이익,183218564026.0,139754996010.0,144061653662.0,401454319026.0,220255942998.0,-45.1
incs,SK가스,018670,유통업,operating_income,영업이익,102999052560.0,189578351922.0,190186855735.0,105462364518.0,390470990382.0,270.2
incs,SK네트웍스,001740,유통업,operating_income,영업이익,,109372000000.0,123949000000.0,121978000000.0,154211000000.0,26.4
incs,SK디스커버리,006120,기타금융,operating_income,영업이익,99995499245.0,173947881945.0,172966917132.0,74366472698.0,362228951564.0,387.1
incs,SK디앤디,210980,서비스업,operating_income,영업이익,562772314281.0,454720099303.0,702646983919.0,881836637140.0,563436566175.0,-36.1
incs,SK렌터카,068400,서비스업,operating_income,영업이익,652521822123.0,640883398984.0,863467690572.0,1036879994810.0,1246513486761.0,20.2
incs,SK바이오사이언스,302440,의약품,operating_income,영업이익,,,37710447240.0,474219856324.0,115013617843.0,-75.7
